,support,itemsets
1484,0.012907875769885991,"frozenset({'jquery', 'node.js'})"
1485,0.012498361944699252,"frozenset({'css', 'node.js'})"
1486,0.010172323417638579,"frozenset({'json', 'node.js'})"
1487,0.01611846415935002,"frozenset({'html', 'node.js', 'javascript'})"
1488,0.014349364434543311,"frozenset({'javascript', 'php', 'node.js'})"
1489,0.011384484340191325,"frozenset({'html', 'php', 'node.js'})"
1490,0.010909448302974708,"frozenset({'html', 'php', 'node.js', 'javascript'})"
1491,0.011728475953348185,"frozenset({'mysql', 'node.js', 'javascript'})"
1492,0.012432839732669374,"frozenset({'jquery', 'javascript', 'node.js'})"
1493,0.01049993447778797,"frozenset({'jquery', 'html', 'node.js'})"
1494,0.010368890053728213,"frozenset({'jquery', 'html', 'node.js', 'javascript'})"
1495,0.011695714847333246,"frozenset({'javascript', 'css', 'node.js'})"
1496,0.011318962128161447,"frozenset({'html', 'css', 'node.js'})"
1497,0.010712881666885074,"frozenset({'html', 'node.js', 'css', 'javascript'})"
1498,0.027126195780369546,"frozenset({'laravel', 'php'})"
1499,0.016527977984536757,"frozenset({'javascript', 'laravel'})"
1500,0.013808806185296816,"frozenset({'mysql', 'laravel'})"
1501,0.013055300746953217,"frozenset({'html', 'laravel'})"
1502,0.012301795308609618,"frozenset({'jquery', 'laravel'})"
1503,0.015119250425894378,"frozenset({'laravel', 'php', 'javascript'})"
1504,0.013219106277027912,"frozenset({'laravel', 'php', 'mysql'})"
1505,0.010549076136810378,"frozenset({'mysql', 'laravel', 'javascript'})"
1506,0.010434412265758091,"frozenset({'laravel', 'php', 'javascript', 'mysql'})"
1507,0.012432839732669374,"frozenset({'laravel', 'php', 'html'})"
1508,0.011302581575153977,"frozenset({'html', 'laravel', 'javascript'})"
1509,0.010778403878914952,"frozenset({'laravel', 'php', 'html', 'javascript'})"
1510,0.01154828987026602,"frozenset({'jquery', 'laravel', 'php'})"
1511,0.011122395492071812,"frozenset({'jquery', 'javascript', 'laravel'})"
1512,0.010614598348840256,"frozenset({'jquery', 'laravel', 'php', 'javascript'})"
1513,0.02239221596121085,"frozenset({'c#', 'asp.net'})"
1514,0.014300222775520902,"frozenset({'javascript', 'asp.net'})"
1515,0.011318962128161447,"frozenset({'html', 'asp.net'})"
1516,0.010303367841698335,"frozenset({'jquery', 'asp.net'})"
1517,0.010074040099593761,"frozenset({'sql', 'asp.net'})"
1518,0.012056087013497576,"frozenset({'asp.net-mvc', 'asp.net'})"
1519,0.010811164984929891,"frozenset({'asp.net', '.net'})"
1520,0.012449220285676844,"frozenset({'javascript', 'c#', 'asp.net'})"
1521,0.010024898440571355,"frozenset({'html', 'c#', 'asp.net'})"
1522,0.011138776045079282,"frozenset({'c#', 'asp.net-mvc', 'asp.net'})"
1523,0.010368890053728213,"frozenset({'c#', 'asp.net', '.net'})"
1524,0.01968942471497838,"frozenset({'html', 'twitter-bootstrap'})"
1525,0.019591141396933562,"frozenset({'javascript', 'twitter-bootstrap'})"
1526,0.018378980474380816,"frozenset({'twitter-bootstrap', 'css'})"
1527,0.01636417245446206,"frozenset({'php', 'twitter-bootstrap'})"
1528,0.015905516970252914,"frozenset({'jquery', 'twitter-bootstrap'})"
1529,0.012367317520639496,"frozenset({'mysql', 'twitter-bootstrap'})"
1530,0.011171537151094221,"frozenset({'html5', 'twitter-bootstrap'})"
1531,0.016495216878521818,"frozenset({'html', 'twitter-bootstrap', 'javascript'})"
1532,0.016331411348447122,"frozenset({'html', 'css', 'twitter-bootstrap'})"
1533,0.014988206001834621,"frozenset({'javascript', 'css', 'twitter-bootstrap'})"
1534,0.013988992268378981,"frozenset({'html', 'css', 'javascript', 'twitter-bootstrap'})"
1535,0.014431267199580659,"frozenset({'javascript', 'php', 'twitter-bootstrap'})"
1536,0.013890708950334164,"frozenset({'html', 'php', 'twitter-bootstrap'})"
1537,0.012678548027781417,"frozenset({'twitter-bootstrap', 'php', 'css'})"
1538,0.012842353557856113,"frozenset({'html', 'php', 'twitter-bootstrap', 'javascript'})"
1539,0.011892281483422881,"frozenset({'html', 'php', 'css', 'twitter-bootstrap'})"
1540,0.011826759271393003,"frozenset({'javascript', 'php', 'css', 'twitter-bootstrap'})"
1541,0.011237059363124099,"frozenset({'html', 'php', 'twitter-bootstrap', 'javascript', 'css'})"
1542,0.014742497706722578,"frozenset({'jquery', 'javascript', 'twitter-bootstrap'})"
1543,0.013857947844319225,"frozenset({'jquery', 'html', 'twitter-bootstrap'})"
1544,0.01261302581575154,"frozenset({'jquery', 'twitter-bootstrap', 'css'})"
1545,0.012498361944699252,"frozenset({'jquery', 'php', 'twitter-bootstrap'})"
1546,0.013202725724020443,"frozenset({'jquery', 'html', 'twitter-bootstrap', 'javascript'})"
1547,0.012072467566505046,"frozenset({'jquery', 'javascript', 'css', 'twitter-bootstrap'})"
1548,0.012006945354475168,"frozenset({'jquery', 'html', 'css', 'twitter-bootstrap'})"
1549,0.011531909317258551,"frozenset({'html', 'jquery', 'twitter-bootstrap', 'javascript', 'css'})"
1550,0.01194142314244529,"frozenset({'jquery', 'javascript', 'php', 'twitter-bootstrap'})"
1551,0.011335342681168916,"frozenset({'jquery', 'html', 'php', 'twitter-bootstrap'})"
1552,0.010368890053728213,"frozenset({'jquery', 'twitter-bootstrap', 'php', 'css'})"
1553,0.010991351068012056,"frozenset({'html', 'jquery', 'php', 'twitter-bootstrap', 'javascript'})"
1554,0.010188703970646048,"frozenset({'jquery', 'php', 'twitter-bootstrap', 'javascript', 'css'})"
1555,0.011318962128161447,"frozenset({'mysql', 'twitter-bootstrap', 'javascript'})"
1556,0.011302581575153977,"frozenset({'mysql', 'php', 'twitter-bootstrap'})"
1557,0.01087668719695977,"frozenset({'html', 'twitter-bootstrap', 'mysql'})"
1558,0.010041278993578824,"frozenset({'jquery', 'mysql', 'twitter-bootstrap'})"
1559,0.010041278993578824,"frozenset({'mysql', 'css', 'twitter-bootstrap'})"
1560,0.010614598348840256,"frozenset({'mysql', 'php', 'twitter-bootstrap', 'javascript'})"
1561,0.010352509500720744,"frozenset({'html', 'twitter-bootstrap', 'javascript', 'mysql'})"
1562,0.010188703970646048,"frozenset({'html', 'php', 'twitter-bootstrap', 'mysql'})"
1563,0.010254226182675926,"frozenset({'html5', 'twitter-bootstrap', 'javascript'})"
1564,0.010254226182675926,"frozenset({'javascript', 'web-service'})"
1565,0.013251867383042851,"frozenset({'oracle', 'sql'})"
1566,0.012678548027781417,"frozenset({'formulário', 'php'})"
1567,0.012645786921766478,"frozenset({'formulário', 'javascript'})"
1568,0.011990564801467698,"frozenset({'formulário', 'html'})"
1569,0.010057659546586292,"frozenset({'formulário', 'javascript', 'php'})"
1570,0.010434412265758091,"frozenset({'formulário', 'html', 'javascript'})"
1571,0.012367317520639496,"frozenset({'visual-studio', 'c#'})"
1572,0.013448434019132486,"frozenset({'codeigniter', 'php'})"
1573,0.010385270606735683,"frozenset({'htaccess', 'php'})"
1574,0.02278534923339012,"frozenset({'react', 'javascript'})"
1575,0.0101068012056087,"frozenset({'html', 'react'})"
1576,0.014955444895819682,"frozenset({'javascript', 'typescript'})"
1577,0.012023325907482637,"frozenset({'typescript', 'angular'})"
1578,0.012252653649587211,"frozenset({'django', 'python'})"
1579,0.03343270868824531,"frozenset({'c#', '.net'})"
1580,0.015823614205215566,"frozenset({'javascript', '.net'})"
1581,0.012809592451841174,"frozenset({'html', '.net'})"
1582,0.011073253833049404,"frozenset({'php', '.net'})"
1583,0.011056873280041934,"frozenset({'jquery', '.net'})"
1584,0.010762023325907482,"frozenset({'mysql', '.net'})"
1585,0.012334556414624557,"frozenset({'sql', '.net'})"
1586,0.015086489319879439,"frozenset({'c#', 'javascript', '.net'})"
1587,0.012236273096579741,"frozenset({'html', 'c#', '.net'})"
1588,0.011089634386056873,"frozenset({'html', 'javascript', '.net'})"
1589,0.010630978901847726,"frozenset({'html', 'javascript', 'c#', '.net'})"
1590,0.010385270606735683,"frozenset({'c#', 'php', '.net'})"
1591,0.010614598348840256,"frozenset({'jquery', 'c#', '.net'})"
1592,0.010237845629668457,"frozenset({'jquery', 'javascript', '.net'})"
1593,0.010270606735683396,"frozenset({'mysql', 'c#', '.net'})"
1594,0.011826759271393003,"frozenset({'c#', 'sql', '.net'})"
1595,0.026798584720220155,"frozenset({'c#', 'asp.net-mvc'})"
1596,0.0167736862796488,"frozenset({'javascript', 'asp.net-mvc'})"
1597,0.012711309133796356,"frozenset({'html', 'asp.net-mvc'})"
1598,0.012678548027781417,"frozenset({'jquery', 'asp.net-mvc'})"
1599,0.012449220285676844,"frozenset({'asp.net-mvc', '.net'})"
1600,0.010401651159743152,"frozenset({'sql', 'asp.net-mvc'})"
1601,0.014513169964618005,"frozenset({'c#', 'asp.net-mvc', 'javascript'})"
1602,0.011384484340191325,"frozenset({'html', 'asp.net-mvc', 'c#'})"
1603,0.011056873280041934,"frozenset({'html', 'asp.net-mvc', 'javascript'})"
1604,0.011269820469139038,"frozenset({'jquery', 'javascript', 'asp.net-mvc'})"
1605,0.011024112174026995,"frozenset({'jquery', 'c#', 'asp.net-mvc'})"
1606,0.012105228672519985,"frozenset({'c#', 'asp.net-mvc', '.net'})"
1607,0.017314244528895295,"frozenset({'c#', 'winforms'})"
1608,0.010041278993578824,"frozenset({'javascript', 'imagem'})"
1609,0.016970252915738435,"frozenset({'android-studio', 'android'})"
1610,0.012989778534923339,"frozenset({'android-studio', 'java'})"
1611,0.011531909317258551,"frozenset({'android-studio', 'android', 'java'})"
1612,0.014103656139431268,"frozenset({'lista', 'python'})"
1613,0.015004586554842091,"frozenset({'c#', 'entity-framework'})"
1614,0.01611846415935002,"frozenset({'c', 'c++'})"
1615,0.013988992268378981,"frozenset({'javascript', 'data'})"
1616,0.012367317520639496,"frozenset({'data', 'php'})"
1617,0.011237059363124099,"frozenset({'html', 'data'})"
1618,0.010893067749967239,"frozenset({'mysql', 'data'})"
1619,0.010008517887563885,"frozenset({'data', 'sql'})"
1620,0.010074040099593761,"frozenset({'html', 'data', 'javascript'})"
1621,0.016560739090551696,"frozenset({'php', 'wordpress'})"
1622,0.012776831345826235,"frozenset({'javascript', 'wordpress'})"
1623,0.011892281483422881,"frozenset({'html', 'wordpress'})"
1624,0.010958589961997117,"frozenset({'javascript', 'php', 'wordpress'})"
1625,0.010385270606735683,"frozenset({'html', 'php', 'wordpress'})"
1626,0.012449220285676844,"frozenset({'spring', 'java'})"
1627,0.010909448302974708,"frozenset({'spring-boot', 'java'})"
1628,0.010893067749967239,"frozenset({'android-layout', 'android'})"
1629,0.018297077709343468,"frozenset({'php', 'mysqli'})"
1630,0.014545931070632944,"frozenset({'mysql', 'mysqli'})"
1631,0.011843139824400472,"frozenset({'javascript', 'mysqli'})"
1632,0.011138776045079282,"frozenset({'html', 'mysqli'})"
1633,0.013710522867251999,"frozenset({'mysql', 'php', 'mysqli'})"
1634,0.011597431529288429,"frozenset({'javascript', 'php', 'mysqli'})"
1635,0.01012318175861617,"frozenset({'mysql', 'javascript', 'mysqli'})"
1636,0.011007731621019526,"frozenset({'html', 'php', 'mysqli'})"
1637,0.01158105097628096,"frozenset({'xml', 'javascript'})"
1638,0.011237059363124099,"frozenset({'xml', 'php'})"
1639,0.01051631503079544,"frozenset({'xml', 'java'})"
1640,0.010270606735683396,"frozenset({'xml', 'html'})"
